video_id,path,duration
947,/videos/2020-02-04/hemophilias-knots-short.mp4,17
1619,/videos/2020-02-02/hemophilias-knots-long.mp4,42
1060,/videos/2020-02-02/dictatorialness-trillionaires-short.mp4,19
1375,/root/bucket1/dictatorialness-trillionaires-long.mp4,48
1014,/media/comprehended-uplook-short.mp4,15
1698,/videos/2020-02-01/comprehended-uplook-long.mp4,60
245,/media/gunfights-syphilisations-short.mp4,30
949,/videos/2020-02-02/gunfights-syphilisations-long.mp4,58
1380,/videos/2020-02-01/untruisms-hermeticity-short.mp4,30
1640,/videos/2020-02-02/untruisms-hermeticity-long.mp4,59
1514,/media/horographers-typp-short.mp4,16
1756,/root/bucket4/horographers-typp-long.mp4,52
1319,/videos/2020-02-02/knelled-fluates-short.mp4,10
1789,/root/bucket1/knelled-fluates-long.mp4,54
388,/videos/2020-02-03/motorbiked-tyler-short.mp4,13
1229,/root/bucket1/motorbiked-tyler-long.mp4,59
1955,/root/bucket1/saltuses-hessonites-short.mp4,9
275,/root/bucket3/saltuses-hessonites-long.mp4,59
1209,/root/bucket4/quenches-histaminergic-short.mp4,22
1304,/videos/2020-02-04/quenches-histaminergic-long.mp4,28
1546,/root/bucket2/gorge-fetichises-short.mp4,22
968,/videos/2020-02-02/gorge-fetichises-long.mp4,50
1295,/videos/2020-02-04/nonformal-matata-short.mp4,17
1256,/videos/2020-02-03/nonformal-matata-long.mp4,39
1296,/videos/2020-02-02/bejading-coppiced-short.mp4,28
1760,/videos/2020-02-04/bejading-coppiced-long.mp4,35
686,/root/bucket1/autotoxaemias-catabolised-short.mp4,17
1905,/root/bucket1/autotoxaemias-catabolised-long.mp4,28
1405,/root/bucket3/schnozzle-foes-short.mp4,23
271,/root/bucket3/schnozzle-foes-long.mp4,47
810,/videos/2020-02-04/tondos-hirple-short.mp4,22
1743,/root/bucket3/tondos-hirple-long.mp4,52
792,/root/bucket3/rhytinas-disseised-short.mp4,19
1835,/root/bucket2/rhytinas-disseised-long.mp4,32
872,/root/bucket4/voyeuristically-nosedove-short.mp4,12
202,/videos/2020-02-03/voyeuristically-nosedove-long.mp4,26
1355,/videos/2020-02-03/effulgence-deckers-short.mp4,13
1301,/root/bucket5/effulgence-deckers-long.mp4,52
758,/videos/2020-02-01/poitins-conservers-short.mp4,9
1626,/root/bucket1/poitins-conservers-long.mp4,59
333,/videos/2020-02-04/nitchie-racketiest-short.mp4,16
26,/root/bucket3/nitchie-racketiest-long.mp4,43
1877,/videos/2020-02-04/sprain-waistlines-short.mp4,19
1693,/videos/2020-02-02/sprain-waistlines-long.mp4,58
78,/media/shittier-catechist-short.mp4,20
819,/media/shittier-catechist-long.mp4,59
670,/videos/2020-02-02/magnesia-knurrs-short.mp4,7
784,/root/bucket3/magnesia-knurrs-long.mp4,37
1185,/videos/2020-02-04/gerenuks-clonk-short.mp4,10
781,/media/gerenuks-clonk-long.mp4,41
583,/videos/2020-02-04/nettlelike-uncivilnesses-short.mp4,26
1250,/media/nettlelike-uncivilnesses-long.mp4,34
346,/root/bucket2/scissiparities-mesognathisms-short.mp4,10
1391,/root/bucket4/scissiparities-mesognathisms-long.mp4,45
1118,/root/bucket2/sensei-disfranchise-short.mp4,18
1526,/root/bucket5/sensei-disfranchise-long.mp4,30
681,/videos/2020-02-04/sabir-straitwaistcoat-short.mp4,24
1009,/videos/2020-02-04/sabir-straitwaistcoat-long.mp4,26
22,/root/bucket1/unequitable-seismometer-short.mp4,24
495,/root/bucket5/unequitable-seismometer-long.mp4,27
1654,/root/bucket2/pokerish-happenstance-short.mp4,18
839,/videos/2020-02-04/pokerish-happenstance-long.mp4,49
926,/root/bucket1/redhanded-flustery-short.mp4,15
1365,/root/bucket3/redhanded-flustery-long.mp4,29
372,/videos/2020-02-04/subordinal-blissing-short.mp4,22
228,/videos/2020-02-02/subordinal-blissing-long.mp4,58
732,/media/orielled-cosign-short.mp4,21
1810,/videos/2020-02-04/orielled-cosign-long.mp4,39
890,/videos/2020-02-02/toluate-cardialgic-short.mp4,9
838,/root/bucket4/toluate-cardialgic-long.mp4,32
1584,/videos/2020-02-02/rachiotomies-valvelet-short.mp4,29
1582,/videos/2020-02-01/rachiotomies-valvelet-long.mp4,60
640,/root/bucket2/deflagrates-respot-short.mp4,14
86,/root/bucket5/deflagrates-respot-long.mp4,54
1388,/media/sanitising-rechanging-short.mp4,17
1771,/root/bucket3/sanitising-rechanging-long.mp4,50
625,/root/bucket2/lymphoadenomata-lunula-short.mp4,30
867,/root/bucket3/lymphoadenomata-lunula-long.mp4,51
862,/root/bucket4/zobu-qualmy-short.mp4,25
176,/videos/2020-02-02/zobu-qualmy-long.mp4,43
1144,/root/bucket5/thyristor-unrefreshed-short.mp4,16
723,/videos/2020-02-01/thyristor-unrefreshed-long.mp4,35
1056,/root/bucket4/divagates-skyscape-short.mp4,28
1927,/root/bucket5/divagates-skyscape-long.mp4,47
680,/videos/2020-02-02/foliages-edifices-short.mp4,29
653,/root/bucket3/foliages-edifices-long.mp4,56
1903,/root/bucket1/electrofishings-copylefts-short.mp4,16
1652,/videos/2020-02-02/electrofishings-copylefts-long.mp4,59
1716,/videos/2020-02-03/emoter-bandoneons-short.mp4,26
1678,/videos/2020-02-04/emoter-bandoneons-long.mp4,36
200,/videos/2020-02-03/biguanides-concertantes-short.mp4,8
605,/videos/2020-02-01/biguanides-concertantes-long.mp4,40
1039,/videos/2020-02-04/locomotion-predefining-short.mp4,10
764,/media/locomotion-predefining-long.mp4,30
1650,/root/bucket1/ulna-hemopoieses-short.mp4,8
403,/root/bucket5/ulna-hemopoieses-long.mp4,26
646,/root/bucket2/parabiotic-rebalanced-short.mp4,8
1117,/media/parabiotic-rebalanced-long.mp4,47
1122,/root/bucket1/spring-transfixions-short.mp4,15
1350,/root/bucket4/spring-transfixions-long.mp4,37
1057,/media/cyclodiene-grasshook-short.mp4,20
773,/videos/2020-02-03/cyclodiene-grasshook-long.mp4,27
1294,/root/bucket4/epicontinental-weedlike-short.mp4,7
998,/root/bucket3/epicontinental-weedlike-long.mp4,36
1699,/media/amylic-leeze-short.mp4,24
1078,/videos/2020-02-04/amylic-leeze-long.mp4,46
1392,/media/saccules-advening-short.mp4,17
1750,/videos/2020-02-02/saccules-advening-long.mp4,60
882,/root/bucket4/winchmen-overburn-short.mp4,30
374,/root/bucket3/winchmen-overburn-long.mp4,29
243,/videos/2020-02-01/constitutionalism-wourali-short.mp4,8
1667,/root/bucket2/constitutionalism-wourali-long.mp4,44
1714,/videos/2020-02-02/cheateries-bacchanalians-short.mp4,30
1844,/root/bucket4/cheateries-bacchanalians-long.mp4,45
1489,/videos/2020-02-01/anthropomorphization-superadministrator-short.mp4,13
1135,/videos/2020-02-04/anthropomorphization-superadministrator-long.mp4,56
1575,/videos/2020-02-04/imbroccata-statelessness-short.mp4,23
104,/root/bucket3/imbroccata-statelessness-long.mp4,29
1913,/root/bucket3/vaudevillian-justificators-short.mp4,6
411,/root/bucket1/vaudevillian-justificators-long.mp4,54
1364,/root/bucket5/clepsydras-high-short.mp4,6
1141,/videos/2020-02-03/clepsydras-high-long.mp4,60
937,/root/bucket1/familiariser-fils-short.mp4,26
1807,/root/bucket3/familiariser-fils-long.mp4,26
908,/root/bucket1/chrome-daylily-short.mp4,17
1616,/root/bucket2/chrome-daylily-long.mp4,43
1424,/media/reexplored-motif-short.mp4,15
1684,/videos/2020-02-01/reexplored-motif-long.mp4,38
1262,/root/bucket4/budgeter-intravenous-short.mp4,5
1031,/root/bucket3/budgeter-intravenous-long.mp4,44
1791,/root/bucket5/vitalise-particularizing-short.mp4,24
1730,/media/vitalise-particularizing-long.mp4,28
1522,/videos/2020-02-04/avizandums-gratulatory-short.mp4,23
1109,/root/bucket1/avizandums-gratulatory-long.mp4,27
608,/videos/2020-02-02/stonecuttings-transferal-short.mp4,17
1683,/root/bucket5/stonecuttings-transferal-long.mp4,58
1686,/media/contrives-adjuror-short.mp4,5
494,/root/bucket2/contrives-adjuror-long.mp4,29
1030,/root/bucket1/hyperparathyroidisms-panaritiums-short.mp4,6
73,/videos/2020-02-02/hyperparathyroidisms-panaritiums-long.mp4,42
1765,/videos/2020-02-02/specify-greatest-short.mp4,30
889,/root/bucket5/specify-greatest-long.mp4,51
672,/root/bucket1/redbones-inapprehensible-short.mp4,21
93,/videos/2020-02-01/redbones-inapprehensible-long.mp4,60
1573,/videos/2020-02-04/effervesced-noddiest-short.mp4,7
1475,/videos/2020-02-04/effervesced-noddiest-long.mp4,48
1218,/videos/2020-02-03/panharmonicon-emulatively-short.mp4,9
870,/root/bucket4/panharmonicon-emulatively-long.mp4,56
729,/videos/2020-02-02/forcibility-cowtrees-short.mp4,15
1429,/root/bucket5/forcibility-cowtrees-long.mp4,47
1642,/root/bucket1/urning-coffs-short.mp4,20
894,/root/bucket4/urning-coffs-long.mp4,39
1309,/videos/2020-02-02/duplicative-jirkinet-short.mp4,19
1836,/media/duplicative-jirkinet-long.mp4,41
914,/videos/2020-02-03/monogonies-gapeworm-short.mp4,26
1671,/root/bucket5/monogonies-gapeworm-long.mp4,38
561,/videos/2020-02-04/sillier-beare-short.mp4,27
1154,/root/bucket2/sillier-beare-long.mp4,26
138,/root/bucket3/tongues-dropping-short.mp4,17
1346,/root/bucket3/tongues-dropping-long.mp4,58
540,/root/bucket4/legendized-placeholders-short.mp4,14
1978,/videos/2020-02-03/legendized-placeholders-long.mp4,41
1938,/videos/2020-02-03/glibnesses-peccavi-short.mp4,14
1854,/videos/2020-02-04/glibnesses-peccavi-long.mp4,53
576,/root/bucket4/snippily-foresee-short.mp4,20
1599,/root/bucket5/snippily-foresee-long.mp4,59
1535,/root/bucket2/screeted-conflates-short.mp4,12
1187,/media/screeted-conflates-long.mp4,60
521,/videos/2020-02-02/breastplough-leprosities-short.mp4,8
1069,/media/breastplough-leprosities-long.mp4,34
692,/videos/2020-02-02/heliostat-imprudent-short.mp4,27
751,/videos/2020-02-03/heliostat-imprudent-long.mp4,29
1243,/root/bucket2/payfone-misshapers-short.mp4,11
1754,/root/bucket2/payfone-misshapers-long.mp4,25
642,/root/bucket5/sironising-farand-short.mp4,29
1975,/videos/2020-02-01/sironising-farand-long.mp4,29
143,/videos/2020-02-04/comorbid-rerevising-short.mp4,19
1504,/videos/2020-02-03/comorbid-rerevising-long.mp4,27
832,/root/bucket4/multiday-ungot-short.mp4,11
1648,/videos/2020-02-04/multiday-ungot-long.mp4,32
435,/root/bucket2/sayon-haymakings-short.mp4,27
1239,/videos/2020-02-02/sayon-haymakings-long.mp4,50
1583,/root/bucket4/concubinages-ecumenists-short.mp4,24
216,/root/bucket2/concubinages-ecumenists-long.mp4,45
1372,/videos/2020-02-04/genogram-whitewoods-short.mp4,24
589,/videos/2020-02-04/genogram-whitewoods-long.mp4,51
1511,/videos/2020-02-02/silverpoint-encrust-short.mp4,21
1925,/root/bucket5/silverpoint-encrust-long.mp4,43
1945,/root/bucket3/dimidiate-disenchantments-short.mp4,5
953,/media/dimidiate-disenchantments-long.mp4,36
6,/videos/2020-02-04/recompenses-ashamednesses-short.mp4,16
807,/videos/2020-02-02/recompenses-ashamednesses-long.mp4,41
1567,/videos/2020-02-03/leishmanias-jacare-short.mp4,19
1393,/root/bucket1/leishmanias-jacare-long.mp4,42
1444,/media/presummit-breaths-short.mp4,5
1983,/videos/2020-02-01/presummit-breaths-long.mp4,31
461,/root/bucket4/oil-coherers-short.mp4,13
1702,/root/bucket2/oil-coherers-long.mp4,49
978,/videos/2020-02-03/sonhood-sissyish-short.mp4,21
594,/videos/2020-02-04/sonhood-sissyish-long.mp4,39
239,/media/canoodlers-carryalls-short.mp4,17
1850,/videos/2020-02-02/canoodlers-carryalls-long.mp4,32
1890,/videos/2020-02-01/despondence-timeservings-short.mp4,21
569,/root/bucket2/despondence-timeservings-long.mp4,50
928,/media/adventure-beside-short.mp4,13
550,/root/bucket2/adventure-beside-long.mp4,59
1428,/root/bucket1/vegetatious-noncolas-short.mp4,17
1163,/root/bucket5/vegetatious-noncolas-long.mp4,41
312,/videos/2020-02-03/stealthily-underkills-short.mp4,19
1452,/videos/2020-02-02/stealthily-underkills-long.mp4,38
56,/root/bucket5/sulfureted-polymorphically-short.mp4,30
1752,/media/sulfureted-polymorphically-long.mp4,60
875,/videos/2020-02-02/processioner-straughter-short.mp4,25
1020,/root/bucket1/processioner-straughter-long.mp4,54
1265,/root/bucket2/tagger-intergrowths-short.mp4,22
1772,/root/bucket1/tagger-intergrowths-long.mp4,46
8,/videos/2020-02-01/mesitylenes-loofah-short.mp4,14
105,/videos/2020-02-04/mesitylenes-loofah-long.mp4,27
1986,/root/bucket1/eliches-chargehand-short.mp4,30
199,/videos/2020-02-02/eliches-chargehand-long.mp4,39
1108,/root/bucket5/equipotent-cassation-short.mp4,10
1972,/root/bucket1/equipotent-cassation-long.mp4,46
1379,/root/bucket4/sodomised-dadoing-short.mp4,9
1923,/root/bucket3/sodomised-dadoing-long.mp4,53
538,/videos/2020-02-03/aerotactic-bypass-short.mp4,7
1299,/root/bucket1/aerotactic-bypass-long.mp4,50
1192,/videos/2020-02-01/micturating-concealed-short.mp4,21
1089,/videos/2020-02-01/micturating-concealed-long.mp4,52
768,/root/bucket3/stickmen-semillons-short.mp4,10
52,/root/bucket1/stickmen-semillons-long.mp4,30
184,/root/bucket3/pakihis-shirtband-short.mp4,9
1695,/videos/2020-02-02/pakihis-shirtband-long.mp4,46
1022,/root/bucket2/unarched-knags-short.mp4,21
1277,/root/bucket1/unarched-knags-long.mp4,55
1569,/root/bucket4/wry-euchologion-short.mp4,24
932,/videos/2020-02-04/wry-euchologion-long.mp4,29
1858,/videos/2020-02-01/facings-elapses-short.mp4,29
1164,/root/bucket4/facings-elapses-long.mp4,54
1213,/videos/2020-02-01/electroretinograph-jillion-short.mp4,30
1336,/videos/2020-02-03/electroretinograph-jillion-long.mp4,58
1456,/videos/2020-02-03/whimpering-zombified-short.mp4,7
1822,/media/whimpering-zombified-long.mp4,31
1334,/root/bucket2/techno-tarras-short.mp4,5
246,/root/bucket1/techno-tarras-long.mp4,33
820,/videos/2020-02-04/cottony-chaffiest-short.mp4,13
1773,/root/bucket3/cottony-chaffiest-long.mp4,52
1183,/root/bucket5/busybody-cocobola-short.mp4,8
33,/root/bucket2/busybody-cocobola-long.mp4,39
735,/videos/2020-02-01/nonmechanistic-quaesitum-short.mp4,10
1383,/media/nonmechanistic-quaesitum-long.mp4,29
214,/root/bucket5/selenographer-improvidence-short.mp4,6
805,/root/bucket5/selenographer-improvidence-long.mp4,44
813,/root/bucket5/tawheowheos-presell-short.mp4,25
1992,/root/bucket2/tawheowheos-presell-long.mp4,48
1414,/videos/2020-02-04/sitosterols-monture-short.mp4,11
139,/root/bucket4/sitosterols-monture-long.mp4,40
409,/root/bucket4/moschate-friges-short.mp4,9
348,/root/bucket1/moschate-friges-long.mp4,45
1259,/root/bucket1/oilcamps-newsbreaks-short.mp4,8
1962,/root/bucket3/oilcamps-newsbreaks-long.mp4,31
696,/videos/2020-02-02/amalgamative-oos-short.mp4,12
1002,/root/bucket1/amalgamative-oos-long.mp4,44
1266,/videos/2020-02-01/twangy-multiuser-short.mp4,30
796,/videos/2020-02-03/twangy-multiuser-long.mp4,40
1070,/root/bucket1/photocopyings-fuchsite-short.mp4,30
1700,/videos/2020-02-02/photocopyings-fuchsite-long.mp4,26
562,/root/bucket4/hypersusceptibility-geochronology-short.mp4,24
852,/root/bucket3/hypersusceptibility-geochronology-long.mp4,29
567,/videos/2020-02-01/hazarding-undersize-short.mp4,14
874,/root/bucket1/hazarding-undersize-long.mp4,25
1676,/root/bucket4/utopism-debs-short.mp4,10
984,/videos/2020-02-01/utopism-debs-long.mp4,59
211,/root/bucket1/leaking-sphygmus-short.mp4,22
436,/root/bucket4/leaking-sphygmus-long.mp4,48
901,/root/bucket4/repressed-oviraptor-short.mp4,6
367,/root/bucket5/repressed-oviraptor-long.mp4,29
1592,/root/bucket4/barophoresis-loungey-short.mp4,25
1745,/videos/2020-02-03/barophoresis-loungey-long.mp4,38
205,/videos/2020-02-02/outranks-rhizopod-short.mp4,14
761,/videos/2020-02-04/outranks-rhizopod-long.mp4,60
1166,/videos/2020-02-01/ghostwrote-workaholic-short.mp4,14
1651,/root/bucket4/ghostwrote-workaholic-long.mp4,56
1468,/videos/2020-02-02/kip-bucktail-short.mp4,11
1498,/root/bucket4/kip-bucktail-long.mp4,50
1779,/media/elbowrooms-ultion-short.mp4,29
1784,/videos/2020-02-04/elbowrooms-ultion-long.mp4,31
234,/root/bucket3/loxodromically-voluntarists-short.mp4,17
1036,/videos/2020-02-04/loxodromically-voluntarists-long.mp4,31
959,/root/bucket3/treater-redolence-short.mp4,6
1570,/media/treater-redolence-long.mp4,37
339,/videos/2020-02-02/azotemic-bonbonniere-short.mp4,17
133,/videos/2020-02-02/azotemic-bonbonniere-long.mp4,39
1939,/root/bucket1/dromos-endgates-short.mp4,23
659,/media/dromos-endgates-long.mp4,52
958,/videos/2020-02-04/analogue-anathematises-short.mp4,20
393,/media/analogue-anathematises-long.mp4,39
1381,/root/bucket3/coldnesses-handgrip-short.mp4,27
1901,/media/coldnesses-handgrip-long.mp4,29
410,/videos/2020-02-03/heterokont-publicans-short.mp4,9
757,/videos/2020-02-03/heterokont-publicans-long.mp4,26
837,/root/bucket3/pintoes-yellowfin-short.mp4,7
1817,/root/bucket4/pintoes-yellowfin-long.mp4,52
501,/videos/2020-02-03/misdescription-flints-short.mp4,8
1027,/videos/2020-02-04/misdescription-flints-long.mp4,53
933,/videos/2020-02-02/stridulous-phyllosilicates-short.mp4,24
1908,/root/bucket5/stridulous-phyllosilicates-long.mp4,53
1628,/root/bucket1/quantongs-epacts-short.mp4,10
592,/videos/2020-02-02/quantongs-epacts-long.mp4,59
260,/root/bucket1/enormous-varactor-short.mp4,24
1761,/root/bucket4/enormous-varactor-long.mp4,47
956,/root/bucket4/vellicative-chemisorb-short.mp4,17
449,/videos/2020-02-01/vellicative-chemisorb-long.mp4,46
970,/root/bucket3/outvenomed-tithonias-short.mp4,20
363,/root/bucket2/outvenomed-tithonias-long.mp4,33
434,/videos/2020-02-02/ejective-straked-short.mp4,10
204,/videos/2020-02-02/ejective-straked-long.mp4,52
522,/root/bucket3/acrylonitrile-bloodlust-short.mp4,20
332,/root/bucket1/acrylonitrile-bloodlust-long.mp4,44
887,/root/bucket1/outstations-tying-short.mp4,17
1867,/root/bucket2/outstations-tying-long.mp4,54
1625,/videos/2020-02-03/chieferies-emblics-short.mp4,14
1270,/videos/2020-02-02/chieferies-emblics-long.mp4,60
664,/root/bucket4/squiresses-bigheadedness-short.mp4,29
1665,/root/bucket1/squiresses-bigheadedness-long.mp4,49
44,/root/bucket1/effete-cutch-short.mp4,21
855,/root/bucket3/effete-cutch-long.mp4,56
132,/videos/2020-02-02/pellack-juvenals-short.mp4,9
1046,/root/bucket2/pellack-juvenals-long.mp4,59
1796,/root/bucket3/cervixes-alibied-short.mp4,7
1720,/videos/2020-02-03/cervixes-alibied-long.mp4,44
900,/root/bucket4/depopulating-graips-short.mp4,18
1766,/videos/2020-02-03/depopulating-graips-long.mp4,30
1547,/root/bucket3/mycovirus-nattering-short.mp4,16
1866,/videos/2020-02-03/mycovirus-nattering-long.mp4,52
1786,/root/bucket1/unappalled-laveers-short.mp4,7
60,/root/bucket5/unappalled-laveers-long.mp4,59
1324,/videos/2020-02-01/suboptimizations-unpunctualities-short.mp4,16
1275,/media/suboptimizations-unpunctualities-long.mp4,59
1223,/videos/2020-02-02/frush-beadman-short.mp4,30
1327,/videos/2020-02-02/frush-beadman-long.mp4,49
1928,/media/interclavicular-sugging-short.mp4,23
713,/videos/2020-02-02/interclavicular-sugging-long.mp4,45
574,/media/diurnalists-papyrus-short.mp4,30
88,/root/bucket2/diurnalists-papyrus-long.mp4,40
414,/media/shortchanged-contemplatist-short.mp4,15
151,/videos/2020-02-04/shortchanged-contemplatist-long.mp4,44
1018,/videos/2020-02-02/babblements-heptahedra-short.mp4,24
1991,/root/bucket2/babblements-heptahedra-long.mp4,39
502,/root/bucket3/vacances-trephine-short.mp4,7
836,/videos/2020-02-04/vacances-trephine-long.mp4,28
227,/root/bucket4/arable-sinistrorse-short.mp4,6
313,/root/bucket1/arable-sinistrorse-long.mp4,55
352,/root/bucket4/swingisms-floppily-short.mp4,12
425,/media/swingisms-floppily-long.mp4,36
1285,/videos/2020-02-04/chinwag-defrags-short.mp4,5
528,/root/bucket1/chinwag-defrags-long.mp4,58
1827,/videos/2020-02-02/turcopole-galravaging-short.mp4,26
1019,/videos/2020-02-03/turcopole-galravaging-long.mp4,28
236,/videos/2020-02-02/fuliginosities-denotate-short.mp4,20
2,/root/bucket4/fuliginosities-denotate-long.mp4,57
141,/videos/2020-02-01/coltishnesses-compearances-short.mp4,22
355,/root/bucket4/coltishnesses-compearances-long.mp4,35
1371,/videos/2020-02-02/informations-transpirable-short.mp4,16
1623,/videos/2020-02-02/informations-transpirable-long.mp4,51
375,/root/bucket1/axoplasms-daman-short.mp4,11
1728,/root/bucket2/axoplasms-daman-long.mp4,59
1997,/root/bucket5/bough-contraried-short.mp4,23
276,/root/bucket2/bough-contraried-long.mp4,33
485,/videos/2020-02-01/wester-torpescences-short.mp4,16
1485,/videos/2020-02-04/wester-torpescences-long.mp4,55
1814,/media/accidental-laterized-short.mp4,19
873,/root/bucket3/accidental-laterized-long.mp4,28
1329,/root/bucket4/teds-afterwards-short.mp4,5
1351,/root/bucket2/teds-afterwards-long.mp4,59
187,/root/bucket2/sculs-morelles-short.mp4,8
156,/root/bucket3/sculs-morelles-long.mp4,38
777,/root/bucket1/noncomputerized-hillocks-short.mp4,23
699,/root/bucket1/noncomputerized-hillocks-long.mp4,47
1464,/media/bewrayed-emanations-short.mp4,12
429,/videos/2020-02-02/bewrayed-emanations-long.mp4,39
58,/root/bucket5/aerodart-porcelainise-short.mp4,13
790,/videos/2020-02-01/aerodart-porcelainise-long.mp4,51
1088,/root/bucket2/cabezon-epileptically-short.mp4,19
94,/root/bucket1/cabezon-epileptically-long.mp4,40
91,/root/bucket4/parotides-lairising-short.mp4,28
1119,/videos/2020-02-04/parotides-lairising-long.mp4,45
157,/root/bucket4/rentings-multicapitate-short.mp4,27
401,/videos/2020-02-01/rentings-multicapitate-long.mp4,51
163,/videos/2020-02-04/rail-incrementals-short.mp4,23
1906,/videos/2020-02-03/rail-incrementals-long.mp4,41
1794,/root/bucket2/fetchers-lovesome-short.mp4,24
1840,/root/bucket4/fetchers-lovesome-long.mp4,25
1587,/root/bucket2/eukaryon-claim-short.mp4,24
1278,/root/bucket5/eukaryon-claim-long.mp4,25
848,/media/deejay-haemocyte-short.mp4,18
1348,/root/bucket4/deejay-haemocyte-long.mp4,35
645,/videos/2020-02-02/relatives-quellers-short.mp4,30
1985,/root/bucket1/relatives-quellers-long.mp4,51
197,/videos/2020-02-04/rheotaxis-subcodes-short.mp4,12
726,/root/bucket5/rheotaxis-subcodes-long.mp4,41
1007,/root/bucket1/commonplaces-pseudocode-short.mp4,21
945,/videos/2020-02-03/commonplaces-pseudocode-long.mp4,49
1576,/root/bucket2/pungles-brocatels-short.mp4,30
1194,/videos/2020-02-04/pungles-brocatels-long.mp4,54
185,/root/bucket2/maraudings-microcelebrity-short.mp4,14
349,/root/bucket3/maraudings-microcelebrity-long.mp4,39
1110,/root/bucket5/azym-abelia-short.mp4,27
1152,/root/bucket2/azym-abelia-long.mp4,36
952,/media/antimonites-recalcitration-short.mp4,30
884,/videos/2020-02-04/antimonites-recalcitration-long.mp4,30
529,/root/bucket4/rebalancing-dognapping-short.mp4,14
1737,/root/bucket3/rebalancing-dognapping-long.mp4,44
710,/root/bucket1/bilabiate-belittler-short.mp4,10
630,/videos/2020-02-03/bilabiate-belittler-long.mp4,47
1403,/videos/2020-02-01/overperch-overwhelming-short.mp4,20
235,/root/bucket2/overperch-overwhelming-long.mp4,38
1169,/root/bucket4/enmeshments-rogued-short.mp4,15
230,/root/bucket4/enmeshments-rogued-long.mp4,31
1689,/videos/2020-02-01/codomains-kinships-short.mp4,30
1506,/root/bucket2/codomains-kinships-long.mp4,37
1528,/media/unworried-ensigns-short.mp4,13
1234,/media/unworried-ensigns-long.mp4,34
519,/root/bucket2/protonations-acridities-short.mp4,12
1307,/videos/2020-02-03/protonations-acridities-long.mp4,55
110,/root/bucket4/tretinoins-fisheries-short.mp4,20
51,/root/bucket4/tretinoins-fisheries-long.mp4,29
973,/root/bucket3/clofibrates-divisional-short.mp4,14
35,/root/bucket4/clofibrates-divisional-long.mp4,41
1111,/root/bucket5/dodgeries-parallelopipeda-short.mp4,24
484,/videos/2020-02-02/dodgeries-parallelopipeda-long.mp4,34
1803,/videos/2020-02-02/dibenzofurans-prioritizes-short.mp4,7
707,/root/bucket5/dibenzofurans-prioritizes-long.mp4,47
1605,/root/bucket4/lewisites-liripoop-short.mp4,21
803,/root/bucket4/lewisites-liripoop-long.mp4,47
858,/root/bucket2/nanodots-multivolume-short.mp4,15
1065,/media/nanodots-multivolume-long.mp4,37
1366,/videos/2020-02-02/butane-thatches-short.mp4,25
537,/root/bucket1/butane-thatches-long.mp4,53
359,/videos/2020-02-03/wayless-belt-short.mp4,13
730,/videos/2020-02-03/wayless-belt-long.mp4,39
1313,/root/bucket4/instituted-weathercloths-short.mp4,13
38,/videos/2020-02-01/instituted-weathercloths-long.mp4,58
1245,/root/bucket3/underestimation-forfaiters-short.mp4,10
1855,/videos/2020-02-03/underestimation-forfaiters-long.mp4,27
1090,/root/bucket3/hedonistic-mams-short.mp4,30
1359,/root/bucket1/hedonistic-mams-long.mp4,52
983,/root/bucket4/reassembly-therefor-short.mp4,25
1996,/root/bucket5/reassembly-therefor-long.mp4,53
1267,/root/bucket3/dubitates-homologise-short.mp4,9
1358,/root/bucket4/dubitates-homologise-long.mp4,36
311,/videos/2020-02-04/monoecy-pettifoggings-short.mp4,19
1910,/videos/2020-02-04/monoecy-pettifoggings-long.mp4,41
1107,/root/bucket4/psammophyte-unwithered-short.mp4,6
1276,/root/bucket1/psammophyte-unwithered-long.mp4,40
322,/root/bucket3/burnooses-malaxage-short.mp4,17
1637,/root/bucket2/burnooses-malaxage-long.mp4,37
1479,/root/bucket3/sorrowfulnesses-henotheism-short.mp4,8
210,/videos/2020-02-03/sorrowfulnesses-henotheism-long.mp4,54
1385,/media/tomographic-realtones-short.mp4,30
1000,/videos/2020-02-01/tomographic-realtones-long.mp4,43
1783,/videos/2020-02-02/benzoyl-inclose-short.mp4,25
1288,/root/bucket3/benzoyl-inclose-long.mp4,48
815,/root/bucket1/girsh-offerors-short.mp4,12
1876,/videos/2020-02-04/girsh-offerors-long.mp4,48
381,/root/bucket3/stronghold-sylphides-short.mp4,30
174,/videos/2020-02-02/stronghold-sylphides-long.mp4,28
247,/root/bucket4/outdrinks-apoptoses-short.mp4,21
717,/videos/2020-02-03/outdrinks-apoptoses-long.mp4,48
201,/root/bucket1/stottering-reusability-short.mp4,5
1080,/root/bucket1/stottering-reusability-long.mp4,27
1735,/media/coprophagies-fantads-short.mp4,20
1736,/videos/2020-02-04/coprophagies-fantads-long.mp4,40
1201,/videos/2020-02-02/secretors-timelessness-short.mp4,28
804,/media/secretors-timelessness-long.mp4,50
1859,/videos/2020-02-02/retrainable-deriver-short.mp4,13
466,/root/bucket1/retrainable-deriver-long.mp4,38
1093,/root/bucket4/battening-georgics-short.mp4,13
1941,/videos/2020-02-02/battening-georgics-long.mp4,46
433,/videos/2020-02-04/imbower-brickclay-short.mp4,14
753,/videos/2020-02-01/imbower-brickclay-long.mp4,57
481,/videos/2020-02-01/unwedgeable-guttating-short.mp4,19
1384,/root/bucket2/unwedgeable-guttating-long.mp4,52
