job_id	company_id	job_title_short	job_title	job_location	job_via	job_schedule_type	job_work_from_home	search_location	job_posted_date	job_no_degree_mention	job_health_insurance	job_country	salary_rate	salary_year_avg	salary_hour_avg
60921	27	Senior Data Analyst	Senior Data Analyst	"  Thousand Oaks, CA   "	via Indeed	Full-time	0	California, United States	2023-04-26 00:00:00	0	1	United States	year	117500	
60933	19214	Senior Data Scientist	Senior Data Science Manager, Product and Pricing	"  San Francisco, CA   "	via Indeed	Full-time	0	California, United States	2023-06-29 00:00:00	0	1	United States	year	180000	
60936	13873	Senior Data Analyst	Senior Inventory Data Analyst (Greater LA Area, CA)	"  Beverly Hills, CA   "	via Built In LA	Full-time	0	California, United States	2023-06-08 00:00:00	0	1	United States	year	112500	
60939	4082	Senior Data Scientist	Sr Data Product Manager - Trading Experience	"  San Jose, CA   "	via Ai-Jobs.net	Full-time	0	California, United States	2023-06-09 00:00:00	0	1	United States	year	212000	
60943	51	Data Scientist	Staff Data Scientist	"  Sunnyvale, CA   "	via Indeed	Full-time	0	California, United States	2023-04-14 00:00:00	0	1	United States	year	195000	
60945	2921	Data Scientist	Staff Product Data Scientist	"  San Jose, CA   "	via Indeed	Full-time	0	California, United States	2023-08-19 00:00:00	0	1	United States	year	139500	
60946	23779	Data Analyst	Staff Research Associate IV Supervisor (Data Analyst)	"  San Francisco, CA   "	via Indeed	Full-time	0	California, United States	2023-05-11 00:00:00	0	0	United States	year	90612.6015625	
60948	23780	Data Engineer	Big Data Platform Engineering Specialist	Mississauga, ON, Canada	via Ladders	Full-time	0	Canada	2023-01-31 00:00:00	0	0	Canada	year	125000	
60949	23781	Cloud Engineer	Infrastructure Engineer	Vancouver, BC, Canada	via Ladders	Full-time	0	Canada	2023-02-24 00:00:00	1	0	Canada	year	90000	
60951	21761	Senior Data Engineer	Senior Data Engineer	" Anywhere "	via LinkedIn	Full-time	1	Canada	2023-06-15 00:00:00	0	0	Canada	year	132500	
60959	23783	Data Analyst	Citrus Data Analyst II	"  Alachua, FL   "	via Indeed	Full-time	0	Florida, United States	2023-04-28 00:00:00	1	1	United States	year	34288.57421875	
60960	23784	Data Analyst	Data Analyst	"  Miami, FL   "	via Adzuna	Full-time	0	Florida, United States	2023-05-25 00:00:00	0	1	United States	year	90000	
60972	13	Data Engineer	Data Engineer	Anywhere	via LinkedIn	Contractor	1	Florida, United States	2023-02-28 00:00:00	0	0	United States	hour		55
60983	610	Data Engineer	Data Engineering Consultant (Hybrid)	"  Minneapolis, MN   "	via Snagajob	Full-time	0	Florida, United States	2023-08-21 00:00:00	0	1	United States	hour		50.96500015258789
60985	23787	Data Analyst	Data Quality Analyst	"  Tampa, FL   "	via Indeed	Contractor	0	Florida, United States	2023-06-23 00:00:00	1	0	United States	year	86000	
61001	64	Data Analyst	Mid-Level Data Analyst	"  Miami, FL   "	via Adzuna	Full-time	0	Florida, United States	2023-06-05 00:00:00	0	1	United States	year	150000	
61016	15555	Senior Data Scientist	Senior Data Scientist - VP / Tampa, FL (hybrid)	"  Tampa, FL   "	via IT JobServe	Full-time	0	Florida, United States	2023-05-07 00:00:00	0	0	United States	year	137610	
61019	23790	Data Scientist	Senior Staff Data Scientist	"  Orlando, FL   "	via Indeed	Full-time	0	Florida, United States	2023-11-21 00:00:00	0	1	United States	year	123000	
61020	647	Data Engineer	Snowflake Data Engineer- HYBRID	New York, NY	via LinkedIn	Contractor	0	Florida, United States	2023-03-29 00:00:00	0	0	United States	hour		71.5
61023	627	Data Engineer	Sr. Data Engineer on W2	Anywhere	via LinkedIn	Contractor	1	Florida, United States	2023-03-15 00:00:00	0	0	United States	hour		72.5
61024	590	Senior Data Engineer	Sr. Principal Instrumentation Data Engineer	Palmdale, CA	via WANE Jobs	Full-time	0	Florida, United States	2023-02-07 00:00:00	0	1	United States	year	143000	
61036	20	Data Analyst	Data Analyst	Jacksonville, FL	via Jacksonville, FL - Geebo	Full-time	0	Georgia	2023-02-09 00:00:00	1	0	United States	hour		24
61037	23795	Data Analyst	Data Analyst	"  Charlotte, NC   "	via BeBee	Contractor	0	Georgia	2023-11-10 00:00:00	0	0	United States	year	75000	
61041	1206	Data Engineer	Data Engineer	"  New York, NY   "	via Dice.com	Contractor	0	Georgia	2023-10-26 00:00:00	1	0	United States	hour		55
61048	23797	Data Engineer	Data Engineer	"  New York, NY   "	via Snagajob	Full-time	0	Georgia	2023-08-07 00:00:00	1	0	United States	hour		54.42000198364258
61066	23798	Data Scientist	Data Scientist (Secret Cleared), Fort Liberty, NC	"  Fort Liberty, NC   "	via Dice	Full-time	0	Georgia	2023-08-17 00:00:00	0	0	United States	year	101000	
61072	137	Data Scientist	Data Scientist III	Huntsville, AL	via Ladders	Full-time	0	Georgia	2023-03-01 00:00:00	0	0	United States	year	115000	
61076	8132	Data Scientist	Junior Data Scientist (Remote)	" Anywhere "	via Built In	Full-time	1	Georgia	2023-12-05 00:00:00	0	1	United States	year	105000	
61100	23801	Senior Data Scientist	Senior Data Scientist (31-21423)	Herndon, VA	via Ai-Jobs.net	Full-time	0	Georgia	2023-02-16 00:00:00	0	0	United States	year	157500	
61101	21786	Senior Data Scientist	Senior Data Scientist - Bot Manager (Remote)	Reston, VA	via Reston, VA - Geebo	Full-time	0	Georgia	2023-04-04 00:00:00	0	0	United States	hour		24
61105	77	Data Analyst	Sr Data Analyst, Client Facing Advisor - Remote	Atlanta, GA	via Atlanta, GA - Geebo	Full-time	0	Georgia	2023-01-16 00:00:00	0	1	United States	hour		24
61106	10719	Senior Data Analyst	Sr. Business Data & Reporting Analyst	"  Atlanta, GA   "	via State Of Georgia - Talentify	Full-time	0	Georgia	2023-09-04 00:00:00	0	0	United States	year	64000	
61108	23805	Data Analyst	Telecommunications Data Analyst	"  Atlanta, GA   "	via Atlanta, GA - Geebo	Full-time	0	Georgia	2023-06-26 00:00:00	1	0	United States	hour		24
61109	3	Data Engineer	(Senior/Lead) Data Engineer (m/f/d)	Munich, Germany	via Ai-Jobs.net	Full-time	0	Germany	2023-03-09 00:00:00	0	0	Germany	year	147500	
61111	249	Data Scientist	Data Scientist (f/m/div.)	Stuttgart, Germany	via Ai-Jobs.net	Full-time	0	Germany	2023-02-19 00:00:00	0	0	Germany	year	157500	
61112	23808	Machine Learning Engineer	Senior Machine Learning Engineer	"  Berlin, Germany   "	via Ai-Jobs.net	Full-time	0	Germany	2023-06-15 00:00:00	0	0	Germany	year	166000	
61113	23809	Data Scientist	Lead Data Scientist	"  Athens, Greece   "	via Ai-Jobs.net	Full-time	0	Greece	2023-05-04 00:00:00	0	0	Greece	year	106439.5	
61114	3935	Data Engineer	Data Engineer for IoT (REF1940Z)	"  Hungary   "	via Ai-Jobs.net	Full-time	0	Hungary	2023-09-01 00:00:00	0	0	Hungary	year	147500	
61117	216	Data Analyst	Analyst, Data Cloud GTM Strategy	"  Indianapolis, IN   "	via Ladders	Full-time	0	Illinois, United States	2023-08-23 00:00:00	0	1	United States	year	104550	
61118	23812	Data Scientist	BI Data Services Specialist (SAS/SQL) - Wisconsin Remote	" Anywhere "	via LinkedIn	Full-time	1	Illinois, United States	2023-11-15 00:00:00	1	1	United States	hour		51.5
61120	23813	Data Analyst	Bioanalytical Analyst	"  Chesterfield, MO   "	via ZipRecruiter	Contractor	0	Illinois, United States	2023-04-25 00:00:00	0	0	United States	hour		37
61121	23814	Data Analyst	Business Data Analyst	"  Madison, WI   "	via Ladders	Full-time	0	Illinois, United States	2023-07-22 00:00:00	0	1	United States	year	150000	
61122	286	Business Analyst	Business Intelligence Analyst/Senior Business Intelligence Analyst	"  Northbrook, IL   "	via LinkedIn	Full-time	0	Illinois, United States	2023-08-02 00:00:00	0	1	United States	year	95150	
61125	20811	Data Scientist	Contract - Data Scientist	" Anywhere "	via Indeed	Contractor	1	Illinois, United States	2023-09-08 00:00:00	0	0	United States	hour		87.5
61129	20	Data Analyst	Data Analyst	West Bend, WI	via ZipRecruiter	Full-time	0	Illinois, United States	2023-02-24 00:00:00	1	0	United States	year	102500	
61165	930	Data Analyst	Investment Data and Analytics Manager	" Anywhere "	via Get.It	Full-time	1	Illinois, United States	2023-12-13 00:00:00	0	1	United States	year	125000	
61168	23819	Data Analyst	Lead Data Management - Meta Data Analyst - Now Hiring	"  Riverwoods, IL   "	via Snagajob	Full-time and Part-time	0	Illinois, United States	2023-11-19 00:00:00	0	1	United States	hour		25.240001678466797
61173	23820	Data Analyst	Management and Program Analyst (Data Protection)	"  Indianapolis, IN   "	via ZipRecruiter	Full-time	0	Illinois, United States	2023-04-14 00:00:00	1	0	United States	year	108709	
61181	199	Senior Data Analyst	Senior Data Analyst - Remote!	" Anywhere "	via Indeed	Full-time	1	Illinois, United States	2023-05-16 00:00:00	0	1	United States	year	90000	
61192	310	Senior Data Scientist	Senior Data Scientist	"  Mossville, IL   "	via Ladders	Full-time	0	Illinois, United States	2023-05-28 00:00:00	0	1	United States	year	125000	
61193	2962	Business Analyst	Sr Business Analyst	" Anywhere "	via LinkedIn	Contractor and Temp work	1	Illinois, United States	2023-10-18 00:00:00	0	0	United States	hour		65
61199	23824	Data Analyst	Statistical Data Analyst	"  Peoria, IL   "	via Indeed	Full-time and Contractor	0	Illinois, United States	2023-11-16 00:00:00	0	1	United States	year	65000	
61201	258	Data Analyst	Data Analyst	"  Mumbai, Maharashtra, India   "	via Ai-Jobs.net	Full-time	0	India	2023-07-16 00:00:00	0	0	India	year	105000	
61202	1821	Data Engineer	Engineer - DocData Management	"  India   "	via Ai-Jobs.net	Full-time	0	India	2023-12-15 00:00:00	0	0	India	year	43200	
61203	5746	Data Engineer	Solutions Architect  - Enterprise (Big Data/AI)	Bengaluru, Karnataka, India	via Ai-Jobs.net	Full-time	0	India	2023-02-28 00:00:00	0	0	India	year	79200	
61204	15730	Machine Learning Engineer	(Senior) Machine Learning Engineer, Content Understanding	"  Shibuya City, Tokyo, Japan   "	via Ai-Jobs.net	Full-time	0	Japan	2023-08-24 00:00:00	0	0	Japan	year	101029	
61207	23669	Data Analyst	Business Data Analyst	"  Mexico City, CDMX, Mexico   "	via Wellfound	Full-time	0	Mexico	2023-09-13 00:00:00	0	0	Mexico	year	48500	
61208	1831	Senior Data Engineer	Sr ETL/ Data Engineer	Mexico	via Ai-Jobs.net	Full-time	0	Mexico	2023-04-07 00:00:00	1	0	Mexico	year	147500	
61212	1736	Data Engineer	Azure data engineer	" Anywhere "	via LinkedIn	Contractor	1	New York, United States	2023-09-22 00:00:00	0	0	United States	hour		85
61215	7901	Data Analyst	Business/Data Analyst	Jersey City, NJ	via ZipRecruiter	Full-time	0	New York, United States	2023-03-24 00:00:00	1	0	United States	hour		70
61220	8386	Data Analyst	Data Analyst	Jersey City, NJ	via Indeed	Contractor	0	New York, United States	2023-01-08 00:00:00	0	0	United States	hour		32.5
61221	20	Data Analyst	Data Analyst	"  Sparks, MD   "	via Indeed	Contractor	0	New York, United States	2023-04-28 00:00:00	0	1	United States	hour		37.5
61222	2679	Data Analyst	Data Analyst	"  New York, NY   "	via Ladders	Full-time	0	New York, United States	2023-08-04 00:00:00	0	1	United States	year	114624	
61223	200	Data Analyst	Data Analyst	"  Greenbelt, MD   "	via Maryland Jobs - JobServe	Full-time	0	New York, United States	2023-12-16 00:00:00	0	0	United States	year	96725	
61224	23837	Data Analyst	Data Analyst	Anywhere	via LinkedIn	Full-time	1	New York, United States	2023-03-30 00:00:00	0	0	United States	year	70000	
61226	2687	Data Analyst	Data Analyst	"  Fort Washington, PA   "	via LinkedIn	Full-time	0	New York, United States	2023-08-10 00:00:00	0	1	United States	year	110000	
61227	66	Data Analyst	Data Analyst	"  Bailey's Crossroads, VA   "	via BeBee	Full-time and Part-time	0	New York, United States	2023-12-08 00:00:00	0	1	United States	year	100000	
61231	23840	Data Analyst	Data Analyst - Work from Home Opportunity	" Anywhere "	via Pro Career Path	Full-time	1	New York, United States	2023-12-20 00:00:00	0	0	United States	hour		26
61248	23841	Data Analyst	Data Integration Analyst	" Anywhere "	via Indeed	Full-time	1	New York, United States	2023-07-21 00:00:00	1	1	United States	year	95000	
61249	23842	Data Analyst	Data Operations Analyst (Contract)		via LinkedIn	Full-time and Contractor	0	New York, United States	2023-10-25 00:00:00	0	1	United States	year	50000	
61254	12135	Data Scientist	Data Scientist		via LinkedIn	Full-time	0	New York, United States	2023-03-01 00:00:00	0	0	United States	year	137500	
61259	9439	Data Scientist	Data Scientist	"  Springfield, VA   "	via LinkedIn	Full-time	0	New York, United States	2023-06-29 00:00:00	0	0	United States	year	132500	
61271	5943	Data Scientist	Health Data Scientist	"  New York, NY   "	via Indeed	Full-time	0	New York, United States	2023-10-25 00:00:00	0	0	United States	year	100000	
61275	22229	Data Analyst	K-12 Instructional Data Analyst	"  Washington, DC   "	via LinkedIn	Full-time	0	New York, United States	2023-08-16 00:00:00	0	0	United States	year	66661.5	
61276	10861	Data Engineer	Lead Data Analytics/BI Support Engineer		via LinkedIn	Full-time	0	New York, United States	2023-10-17 00:00:00	0	0	United States	year	147500	
61285	23848	Data Analyst	Public Health Data Analyst	"  Thetford, VT   "	via Paylocity	Full-time	0	New York, United States	2023-11-10 00:00:00	0	0	United States	year	92500	
61289	23849	Senior Data Analyst	Senior Data Analyst (On-Site)	New York, NY	via Ai-Jobs.net	Full-time	0	New York, United States	2023-03-14 00:00:00	0	1	United States	year	148500	
61295	1758	Senior Data Engineer	Senior Data Engineer (Charlotte, NC)	" Anywhere "	via Indeed	Full-time	1	New York, United States	2023-05-27 00:00:00	0	0	United States	year	150300	
61304	8137	Senior Data Analyst	Sr. Data Analyst (Wi-Fi Telemetry)	"  Philadelphia, PA   "	via Dice	Contractor	0	New York, United States	2023-06-01 00:00:00	1	0	United States	hour		61.5
61311	5581	Data Analyst	TS/SCI Data Analyst - ETL, SQL, Python, Tableau, Data Analysis Exp...	"  Washington, DC   "	via Indeed	Full-time	0	New York, United States	2023-10-10 00:00:00	0	1	United States	year	165000	
61317	249	Machine Learning Engineer	AI Solution Cluster Manager	"  Warsaw, Poland   "	via Ai-Jobs.net	Full-time	0	Poland	2023-06-09 00:00:00	0	0	Poland	year	89100	
61319	186	Data Analyst	Deloitte Consulting: Data Analyst	"  Midrand, South Africa   "	via Ai-Jobs.net	Full-time	0	South Africa	2023-04-19 00:00:00	1	0	South Africa	year	111175	
61325	23855	Data Engineer	Data Engineer	"  Los Angeles, CA   "	via LinkedIn	Full-time	0	Sudan	2023-04-26 00:00:00	0	0	Sudan	year	115000	
61334	1039	Data Engineer	Data Engineer	"  Peoria, IL   "	via ZipRecruiter	Full-time	0	Sudan	2023-05-12 00:00:00	0	1	Sudan	hour		69.5
61336	7144	Data Engineer	Data Engineer -- Fulltime / Permanent	Boston, MA	via Dice	Full-time	0	Sudan	2023-02-11 00:00:00	0	0	Sudan	year	110000	
61344	144	Data Scientist	Data Science Manager	" Anywhere "	via LinkedIn	Full-time	1	Sudan	2023-07-25 00:00:00	0	1	Sudan	year	190000	
61345	14120	Data Scientist	Data Scientist	"  Denver, CO   "	via Indeed	Full-time and Contractor	0	Sudan	2023-10-03 00:00:00	0	1	Sudan	hour		52.5
61346	20	Data Scientist	Data Scientist	Houston, TX	via Robert Half	Contractor	0	Sudan	2023-03-09 00:00:00	0	0	Sudan	hour		66.625
61347	10072	Data Scientist	Data Scientist	"  United States   "	via Indeed	Full-time	0	Sudan	2023-06-13 00:00:00	0	1	Sudan	year	141000	
61348	4035	Data Scientist	Data Scientist - BCG X	"  South Houston, TX   "	via IT JobServe	Full-time	0	Sudan	2023-11-18 00:00:00	0	1	Sudan	year	110000	
61361	9	Data Scientist	ML and data science platform - feedback session	" Anywhere "	via Upwork	Contractor	1	Sudan	2023-04-18 00:00:00	0	0	Sudan	hour		29
61370	613	Senior Data Engineer	Senior Data Engineer	"  Washington, DC   "	via LinkedIn	Full-time and Part-time	0	Sudan	2023-11-23 00:00:00	0	1	Sudan	year	145000	
61384	320	Data Engineer	Staff Data Engineer- Visa AI as a Service	Austin, TX	via Ai-Jobs.net	Full-time	0	Sudan	2023-01-29 00:00:00	0	1	Sudan	year	145000	
61385	10204	Data Engineer	Technical Project Manager (Data Engineering) - Onsite required, No C2C	"  Plano, TX   "	via LinkedIn	Contractor	0	Sudan	2023-10-05 00:00:00	0	1	Sudan	hour		64
61388	23867	Data Analyst	Analyst, Clinical Data Management	"  Dallas, TX   "	via Indeed	Full-time	0	Texas, United States	2023-09-07 00:00:00	0	0	United States	year	97500	
61392	12785	Data Scientist	Bioinformatician / Data Scientist	Anywhere	via LinkedIn	Contractor	1	Texas, United States	2023-03-10 00:00:00	0	0	United States	hour		78
61394	29	Data Analyst	Business Data Analyst	"  Colorado City, TX   "	via Dice.com	Full-time	0	Texas, United States	2023-10-03 00:00:00	1	0	United States	year	70000	
61395	939	Data Analyst	Cyber Fraud Data Analyst	" Anywhere "	via Snagajob	Full-time	1	Texas, United States	2023-09-03 00:00:00	0	1	United States	hour		16.510000228881836
61396	2266	Data Analyst	Data Analyst	"  Austin, TX   "	via LinkedIn	Contractor	0	Texas, United States	2023-12-28 00:00:00	1	0	United States	hour		45
61397	9917	Data Analyst	Data Analyst - Now Hiring	" Anywhere "	via Snagajob	Full-time	1	Texas, United States	2023-09-24 00:00:00	1	0	United States	hour		17.25
61422	13513	Data Scientist	Data Scientist, Proprietary Research (Greater NYC Area, NY)	"  United States   "	via Built In NYC	Full-time	0	Texas, United States	2023-05-16 00:00:00	0	1	United States	year	137500	
61427	17486	Data Analyst	Junior Data Analyst	"  Austin, TX   "	via Indeed	Full-time	0	Texas, United States	2023-06-27 00:00:00	1	0	United States	hour		16.5
61431	138	Data Scientist	Lead Data Scientist-Quantitative Risk Modeler (Hybrid)	Irving, TX	via JobServe	Full-time	0	Texas, United States	2023-03-10 00:00:00	0	0	United States	year	151950	
61432	7460	Machine Learning Engineer	Lead SoC Architect, NPU AI/ML	"  United States   "	via Ai-Jobs.net	Full-time	0	Texas, United States	2023-11-10 00:00:00	0	1	United States	year	270000	
61447	1502	Senior Data Scientist	Senior Data Scientist	" Anywhere "	via LinkedIn	Full-time	1	Texas, United States	2023-05-18 00:00:00	0	0	United States	year	190000	
61458	1576	Software Engineer	Senior Software Engineer (AI Asset Mgmt Team)	"  Bangkok, Thailand   "	via Ai-Jobs.net	Full-time	0	Thailand	2023-08-31 00:00:00	0	0	Thailand	year	79200	
61459	15329	Data Engineer	Mid/Senior Data Engineer (REMOTE)	Anywhere	via AngelList	Full-time	1	Ukraine	2023-01-11 00:00:00	1	0	Ukraine	year	50500	
61461	23880	Data Scientist	Data Scientist	"  Australia   "	via The Big Bend Holiday Hotel	Full-time	0	Australia	2023-05-02 00:00:00	0	0	Australia	hour		20
61462	23322	Data Engineer	Junior Data Platform Engineer	Melbourne VIC, Australia	via Big Bend Holiday Hotel	Full-time	0	Australia	2023-01-04 00:00:00	1	0	Australia	hour		20
61465	11025	Data Analyst	PMO - Data Reporting	"  Brussels, Belgium   "	via Ai-Jobs.net	Full-time	0	Belgium	2023-07-27 00:00:00	0	0	Belgium	year	72900	
61466	6	Data Analyst	Data Analyst	"  Sofia, Bulgaria   "	via Ai-Jobs.net	Full-time	0	Bulgaria	2023-07-19 00:00:00	0	0	Bulgaria	year	105000	
61476	99	Data Engineer	Data Engineer - Senior Associate (F/H)	Paris, France	via Ai-Jobs.net	Full-time	0	France	2023-03-15 00:00:00	0	0	France	year	96773	
61477	4275	Senior Data Engineer	Senior Data Engineer	"  Paris, France   "	via Ai-Jobs.net	Full-time	0	France	2023-06-08 00:00:00	0	0	France	year	147500	
61478	2216	Data Analyst	Consultant Data Analytics (m/w/d)	"  Hamburg, Germany   "	via Ai-Jobs.net	Full-time	0	Germany	2023-07-05 00:00:00	1	0	Germany	year	56700	
61479	3231	Data Engineer	Work Student (m/f/d) Data Engineering	Göppingen, Germany	via Ai-Jobs.net	Full-time	0	Germany	2023-01-19 00:00:00	0	0	Germany	year	98283	
61488	6687	Data Analyst	Technical Data Analyst (India)	"  Pune, Maharashtra, India   "	via Ai-Jobs.net	Full-time	0	India	2023-07-07 00:00:00	0	0	India	year	111175	
61489	323	Data Engineer	DataOps Engineer	"  Jakarta, Indonesia   "	via Ai-Jobs.net	Full-time	0	Indonesia	2023-08-16 00:00:00	1	0	Indonesia	year	72000	
61490	1657	Senior Data Engineer	Senior Data Engineer - ETL	"  Dublin, Ireland   "	via Ai-Jobs.net	Full-time	0	Ireland	2023-05-31 00:00:00	0	0	Ireland	year	147500	
61497	1452	Data Analyst	Data Analyst | FintechOps	"  Portugal   "	via Ai-Jobs.net	Full-time	0	Portugal	2023-10-20 00:00:00	1	0	Portugal	year	118190	
61501	3117	Software Engineer	Mangement and Program Analyst	"  Puerto Rico   "	via ZipRecruiter	Full-time	0	Puerto Rico	2023-08-19 00:00:00	0	0	Puerto Rico	year	83793	
61503	102	Software Engineer	Product Owner - Computer Vision(m/f/d)	"  Slovenia   "	via Ai-Jobs.net	Full-time	0	Slovenia	2023-09-05 00:00:00	0	0	Slovenia	year	105300	
61508	23894	Data Scientist	?Data Scientist at TaskUs in San Antonio, TX	"  San Antonio, TX   "	via San Antonio, TX - Geebo	Full-time	0	Sudan	2023-09-03 00:00:00	0	0	Sudan	hour		24
61510	336	Data Analyst	Data Analyst	"  Tempe, AZ   "	via LinkedIn	Full-time	0	Sudan	2023-09-26 00:00:00	0	0	Sudan	year	75000	
61511	23896	Data Analyst	Data Analyst/Developer - 1397	Albuquerque, NM	via Indeed	Full-time	0	Sudan	2023-03-01 00:00:00	0	1	Sudan	year	101000	
61512	970	Data Engineer	Data Engineer	"  Columbus, OH   "	via Ladders	Full-time	0	Sudan	2023-08-11 00:00:00	1	1	Sudan	year	100000	
61515	450	Data Engineer	Data Engineer	"  Ashburn, VA   "	via LinkedIn	Contractor	0	Sudan	2023-09-27 00:00:00	0	0	Sudan	hour		45
61530	23899	Data Scientist	Data Scientist	" Anywhere "	via LinkedIn	Full-time	1	Sudan	2023-10-10 00:00:00	0	1	Sudan	year	112500	
61539	99	Machine Learning Engineer	Data Scientist / Machine Learning Engineer	Irving, TX	via Ai-Jobs.net	Full-time	0	Sudan	2023-01-06 00:00:00	0	0	Sudan	year	130000	
61542	23901	Data Scientist	Data Scientist III	"  Oklahoma City, OK   "	via Oklahoma City - Geebo	Full-time	0	Sudan	2023-05-25 00:00:00	0	1	Sudan	hour		24
61554	2770	Data Analyst	Predictive Data Analyst	Anywhere	via LinkedIn	Full-time	1	Sudan	2023-03-15 00:00:00	0	0	Sudan	year	85000	
61569	9489	Senior Data Scientist	Senior Data Scientist	"  United States   "	via LinkedIn	Full-time	0	Sudan	2023-09-05 00:00:00	0	0	Sudan	year	200000	
61577	2294	Data Scientist	Data Science in Product Design Engineering	"  Thailand   "	via Ai-Jobs.net	Full-time	0	Thailand	2023-06-16 00:00:00	0	0	Thailand	year	50400	
61580	862	Data Analyst	Data Analyst	" Anywhere "	via Remote OK	Full-time	1	United Kingdom	2023-11-01 00:00:00	1	0	United Kingdom	year	75000	
61581	328	Business Analyst	Senior Business Analyst - ESG - Data Products	"  London, UK   "	via Ai-Jobs.net	Full-time	0	United Kingdom	2023-05-06 00:00:00	0	0	United Kingdom	year	56700	
61592	525	Data Scientist	AI Lead Data Scientist	"  Columbia, SC   "	via IT JobServe	Full-time	0	Florida, United States	2023-07-20 00:00:00	0	1	United States	year	216500	
61596	3163	Business Analyst	Accountant/Auditor/Analyst	"  Falmouth, MA   "	via ZipRecruiter	Full-time	0	New York, United States	2023-10-17 00:00:00	0	0	United States	year	70000	
61599	23909	Data Scientist	Analytics Consultant		via LinkedIn	Full-time	0	Georgia	2023-10-12 00:00:00	1	0	United States	year	76500	
61601	723	Software Engineer	Application Software Engineer, Data	"  Hawthorne, CA   "	via Ai-Jobs.net	Full-time	0	California, United States	2023-04-15 00:00:00	0	1	United States	year	145000	
61603	479	Data Scientist	Associate Director of Data Science	San Bruno, CA	via Ai-Jobs.net	Full-time	0	California, United States	2023-03-04 00:00:00	0	0	United States	year	166941.5	
61609	1255	Data Engineer	Azure Data Engineer - Full-time / Part-time	"  Hanover, NJ   "	via Snagajob	Full-time	0	Florida, United States	2023-08-07 00:00:00	1	0	United States	hour		54.42000198364258
61616	23913	Data Analyst	Business Data Analyst - Digital Transformation	"  Jacksonville, FL   "	via IT JobServe	Full-time	0	Georgia	2023-09-03 00:00:00	0	1	United States	hour		60
61619	23914	Business Analyst	Business Performance Analyst (PowerBI, MS PowerApps)	"  San Ramon, CA   "	via ZipRecruiter	Contractor and Temp work	0	California, United States	2023-10-14 00:00:00	0	0	United States	hour		66
61624	930	Data Analyst	Customer Master Data Analyst	" Anywhere "	via Get.It	Full-time	1	Georgia	2023-05-26 00:00:00	0	1	United States	hour		22.5
61627	174	Data Analyst	Data Analyst	"  Irving, TX   "	via Indeed	Full-time	0	Texas, United States	2023-05-09 00:00:00	0	1	United States	hour		40
61628	13444	Data Analyst	Data Analyst	"  Lake Mary, FL   "	via LinkedIn	Contractor	0	Florida, United States	2023-04-18 00:00:00	0	0	United States	hour		42.5
61629	23918	Data Analyst	Data Analyst	"  Petaluma, CA   "	via ZipRecruiter	Full-time	0	California, United States	2023-05-11 00:00:00	0	0	United States	year	72500	
61631	23919	Data Analyst	Data Analyst	"  Dallas, TX   "	via Dice	Contractor and Temp work	0	Texas, United States	2023-10-03 00:00:00	0	0	United States	hour		74
61632	20	Data Analyst	Data Analyst	Santa Barbara, CA	via Robert Half	Contractor	0	California, United States	2023-04-02 00:00:00	1	0	United States	hour		27.5
61634	7598	Data Analyst	Data Analyst	"  Sparks Glencoe, MD   "	via LinkedIn	Contractor	0	New York, United States	2023-04-19 00:00:00	0	0	United States	hour		35
61635	11874	Data Analyst	Data Analyst	Newark, NJ	via Indeed	Full-time	0	New York, United States	2023-01-18 00:00:00	0	1	United States	year	81682	
61638	139	Data Analyst	Data Analyst	Chicago, IL	via Indeed	Contractor	0	Illinois, United States	2023-03-23 00:00:00	0	1	United States	hour		50
61639	3391	Data Analyst	Data Analyst	"  San Jose, CA   "	via ZipRecruiter	Full-time	0	California, United States	2023-05-13 00:00:00	0	0	United States	hour		66.9000015258789
61640	166	Data Analyst	Data Analyst	"  Hoboken, NJ   "	via LinkedIn	Contractor	0	New York, United States	2023-07-06 00:00:00	1	0	United States	hour		40
61643	23926	Data Analyst	Data Analyst (Greater NYC Area, NY)	New York, NY	via Built In NYC	Full-time	0	New York, United States	2023-01-23 00:00:00	0	1	United States	year	88000	
61646	11902	Data Analyst	Data Analyst - HYBRID	"  Tampa, FL   "	via Indeed	Full-time	0	Florida, United States	2023-06-16 00:00:00	1	0	United States	hour		25.5
61647	23928	Data Analyst	Data Analyst - Investment Bank	"  New York, NY   "	via Indeed	Full-time	0	New York, United States	2023-04-26 00:00:00	1	0	United States	hour		27
61648	23929	Data Analyst	Data Analyst - Power BI & Power Apps	Columbia, MD	via Dice	Full-time	0	New York, United States	2023-02-25 00:00:00	1	1	United States	year	62500	
61650	6815	Data Analyst	Data Analyst II (Healthcare Analytics)	"  California   "	via SonicJobs	Full-time	0	California, United States	2023-05-05 00:00:00	0	1	United States	year	52900	
61651	2802	Data Analyst	Data Analyst III (Healthcare Analytics)	"  Austin, TX   "	via JobServe	Full-time	0	Texas, United States	2023-09-18 00:00:00	0	1	United States	year	115800	
61652	6514	Data Analyst	Data Analyst Intermediate (3-6 years)	"  Newark, DE   "	via ZipRecruiter	Contractor	0	New York, United States	2023-08-19 00:00:00	1	0	United States	hour		40
61677	7562	Data Engineer	Data Engineer	"  United States   "	via My Stateline Jobs	Full-time	0	California, United States	2023-06-17 00:00:00	1	1	United States	hour		52
